#RA,DEC,gaia_source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmtot,ruwe,Gmag,RPmag,rmag_jplus,zmag_jplus,method,Teff,reported_UCD,sp_type_simbad,ph_type_ahmed,sp_type_panstarrs,ph_type_reyle,sp_type_smart,sp_type_zhang2009,sp_type_zhang2010,sp_type_schmidt,ph_type_skrzypek
220.39496,44.42459,1.49361776243258E+018,4.7568,0.4389,23.055,0.426,-0.622,0.536,23.063,1.056,20.076385,18.679035,21.67,18.453,par+diag,2800,0,,,,,,,,,
133.46953,37.812874,7.19529858145322E+017,6.7407,0.534,-13.264,0.577,-64.942,0.52,66.283,1.11,19.893812,18.414564,21.314,18.103,par+diag,2900,1,M7V,,,,,,,,
182.69862,57.045033,1.5752537133614E+018,4.0595,0.7547,-1.716,0.87,-8.925,0.84,9.088,1.161,20.64415,19.109755,,18.929407,par,2600,0,,,,,,,,,
196.61435,55.463215,1.56474183244441E+018,7.7401,0.5655,-109.411,0.551,35.121,0.68,114.909,1.06,20.489729,18.923574,,18.677507,par+pm,2600,0,,,,,,,,,
185.55809,56.932755,1.57486057353096E+018,19.5477,0.1216,-196.771,0.117,-105.164,0.122,223.111,1.107,17.446684,15.979912,19.116,15.756,all,2900,0,M6V,,,,,,,,
133.3771,37.779694,7.19529548907676E+017,6.2731,0.8459,-16.924,0.935,-3.651,0.962,17.313,1.007,20.50986,18.971502,22.072,18.738,par+diag,2800,0,,,,,,,,,
180.88988,57.126976,1.5754867411072E+018,3.4024,0.6007,10.332,0.646,-3.876,0.683,11.035,1.14,20.50218,18.956059,,18.917341,par+pm,2900,0,,,,,,,,,
220.80867,44.199085,1.49356250767913E+018,6.0435,0.528,17.599,0.472,-61.917,0.584,64.37,1.105,20.374014,18.791716,22.168,18.603,all,2900,0,,,,,,,,,
191.8603,56.337128,1.57742160669452E+018,5.2781,0.48,-104.673,0.449,41.653,0.537,112.656,1.033,20.253792,18.740957,22.468,18.498,all,2800,0,,,,,,,,,
195.49213,55.75062,1.57644506857191E+018,7.2226,1.3784,6.898,1.694,9.226,1.68,11.52,1.061,20.945051,19.50301,,19.492785,par,2700,0,,,,,,,,,
198.64064,55.11791,1.56449368641415E+018,7.866,0.4605,-18.008,0.389,8.715,0.53,20.006,1.139,20.06056,18.51429,22.284,18.352,all,2700,0,M7,,,,,,,,
221.72697,43.461197,1.49047199094717E+018,8.6296,0.1951,6.482,0.17,-36.031,0.209,36.61,1.028,19.177395,17.740498,20.825,17.46,all,2900,1,,,,M7,,,,,
187.568,56.88158,1.57471814812018E+018,5.1868,0.9078,-45.122,1.059,-22.522,1.013,50.431,1.122,20.593699,19.142284,,19.015968,par+pm,2900,0,,,,,,,,,
197.15645,55.478687,,,,,,,,,,,,22.358,19.883,diag,2200,0,,,,,,,,,
186.98288,56.94038,1.57468633100232E+018,2.6998,0.3834,-9.134,0.407,-33.217,0.393,34.45,1.037,20.021343,18.672926,21.036,18.566,all,2900,0,,,,,,,,,
198.34099,55.22334,1.564498943454E+018,4.3556,0.386,-3.879,0.35,-6.779,0.429,7.811,1.07,19.806385,18.338467,21.512,18.325,all,2900,0,,,,,,,,,
188.1699,56.85331,1.57171837545739E+018,11.5013,0.1349,31.902,0.133,-79.335,0.139,85.509,0.998,18.285912,16.840502,20.012,16.749,all,2900,0,M6V,,,,,,,,
133.21509,37.787556,7.19527388538967E+017,6.289,0.6264,-35.781,0.56,-31.591,0.461,47.731,1.169,19.739702,18.289762,21.288,17.986,par+diag,2900,0,,,,,,,,,
128.64291,30.003267,7.07850948714977E+017,2.73,1.7072,-10.035,1.44,-27.012,1.106,28.816,1.063,20.688766,19.355505,,18.958855,pm,2900,0,,,,,,,,,
221.28511,43.974472,1.49054689088103E+018,7.2628,1.0774,-24.684,0.893,-65.593,1.275,70.084,1.075,20.74047,19.310312,,18.995926,par+pm,2700,0,,,,,,,,,
129.0458,30.938263,7.09421120039723E+017,5.5949,0.9114,-52.199,1.125,0.924,0.832,52.207,1.104,20.64217,19.217648,,18.998747,par,2900,0,,,,,,,,,
130.17035,33.128986,7.10280560175643E+017,,,,,,,,,20.947367,19.516766,22.171,19.302,diag,2800,0,,,,,,,,,
132.29141,36.625896,7.17869874759892E+017,10.5765,0.2572,-36.862,0.251,-67.731,0.197,77.112,1.275,18.189182,16.639004,,16.61786,par,2900,0,,,,,,,,,
130.03972,32.923027,7.10268534266107E+017,5.3412,0.6287,-18.599,0.617,-25.852,0.403,31.847,1.075,20.057116,18.631002,21.743,18.483,par+diag,2900,0,,,,,,,,,
139.9396,45.140568,8.18769269407241E+017,10.5823,0.9805,-104.917,1.215,-37.043,0.679,111.264,1.114,20.549305,18.994843,,18.606262,par+pm,2600,0,,,,,,,,,
199.01845,55.185112,1.56457982627808E+018,8.5427,0.1685,-132.085,0.17,-44.044,0.202,139.234,1.14,18.571447,17.064814,20.254,16.983,all,2900,0,,,,,,,,,
221.477,43.915424,1.49053245979088E+018,10.2975,0.2554,-67.388,0.231,-14.638,0.269,68.959,1.111,19.16835,17.691664,21.175,17.459,all,2800,1,M7V,,,,,,,,
220.29047,44.976543,1.49383676711031E+018,4.6009,0.4063,-0.445,0.379,-68.955,0.425,68.956,1.09,20.07792,18.562088,,18.337545,par,2800,1,M9V,,,,,,,,
191.8574,56.549957,,,,,,,,,,,,22.421,20.061,diag,2050,0,,,,,,,,,
181.46344,57.349255,1.57547072946913E+018,6.482,2.3457,-54.27,2.5,-18.874,2.143,57.458,1.761,20.927168,19.191362,,19.050762,pm,2800,0,,,,,,,,,
234.84438,20.510033,1.21033525733055E+018,2.6322,1.8515,-8.452,1.473,-17.195,1.863,19.16,1.133,20.925194,19.57482,22.312,19.396,pm+diag,2900,0,,,,,,,,,
234.8002,20.70819,1.21109281654178E+018,4.7179,1.4526,-107.326,1.261,98.897,1.32,145.943,1.062,20.821634,19.270956,,18.918715,pm,2600,0,M8,,,,,,,,
221.2761,44.159782,1.49055053730924E+018,37.3223,0.0561,-17.637,0.047,-204.196,0.063,204.956,1.027,16.422173,14.960965,18.285,14.777,all,2800,1,M7.5,,,,,,,,
133.99568,39.091045,7.19719867497911E+017,4.3577,0.6492,16.269,0.686,-25.826,0.665,30.523,1.005,20.325169,19.006475,21.588875,,par+pm,2800,0,,,,,,,,,
134.28635,39.497833,7.20294774641083E+017,6.0154,0.5743,-0.447,0.537,-19.522,0.478,19.527,0.924,20.025473,18.52704,,18.322662,par,2800,0,,,,,,,,,
129.51381,32.16323,7.09799661275683E+017,7.1024,0.3909,-72.753,0.385,-15.331,0.291,74.351,1.218,19.223192,17.666615,21.196,17.417,par+diag,2800,1,M7V,,,,,,,,
132.69264,37.40928,7.18025455657536E+017,7.2103,0.8325,-62.478,0.784,-61.419,0.723,87.612,0.997,20.575449,19.049706,,18.768854,par,2700,0,,,,,,,,,
234.87639,20.591057,,,,,,,,,,,,22.179,19.956,diag,2900,0,,,,,,,,,
129.47531,32.122097,7.0979811938485E+017,4.1663,0.9891,-2.963,0.992,-44.918,0.883,45.016,1.118,20.631199,19.13405,21.919,19.053,diag,2900,0,,,,,,,,,
217.53563,47.2413,1.5070592577239E+018,3.3937,0.5939,-58.328,0.586,8.767,0.71,58.983,1.15,20.497307,19.033026,,18.950836,par+pm,2800,0,,,,,,,,,
195.12103,56.113686,1.57646620410409E+018,3.6718,0.7434,-3.617,0.749,-6.57,0.908,7.5,1.11,20.617018,19.094776,22.28,19.067,diag,2800,0,,,,,,,,,
134.95366,40.4078,7.20440258069434E+017,10.1962,0.5746,-0.542,0.552,45.458,0.539,45.462,1.127,19.926725,18.365812,,18.140968,par,2700,0,,,,,,,,,
198.79622,55.370377,,,,,,,,,,,,22.204,19.982,diag,2900,0,,,,,,,,,
136.21875,41.838547,8.16609553694551E+017,4.9606,1.3616,-10.865,2.03,-21.241,1.157,23.859,1.204,20.855341,19.503174,,19.508638,pm,2900,0,,,,,,,,,
131.0603,35.04976,7.17261260716105E+017,10.094,0.2941,84.164,0.264,-18.76,0.223,86.229,1,19.015278,17.543344,,17.408804,par,2800,0,,,,,,,,,
132.27438,36.933586,7.17895434110275E+017,5.9941,0.2684,-18.939,0.234,-11.319,0.178,22.063,1.046,18.83094,17.3838,20.497,17.215,par+diag,2900,0,,,,,,,,,
217.45851,47.379692,1.50707299732525E+018,3.7196,1.1792,-24.362,1.92,-25.301,2.856,35.123,0.86,20.86067,19.471252,21.909,19.258,pm+diag,2900,0,,,,,,,,,
130.45288,34.086617,7.1118844754051E+017,7.9048,0.3466,38.974,0.308,-77.387,0.258,86.648,1.079,19.226562,17.76865,21.16,17.698,par+diag,2900,1,,,,M7,,,,,
190.4155,56.8847,,,,,,,,,,,,22.221,19.998,diag,2600,0,,,,,,,,,
132.8295,37.79241,7.18040157328283E+017,3.1802,0.8608,-28.956,0.733,-34.968,0.702,45.401,1.101,20.402948,18.988184,21.772,18.751,pm+diag,2900,0,,,,,,,,,
132.28328,37.041283,7.17897392615368E+017,6.0701,0.51,-23.404,0.533,-42.853,0.385,48.827,1.041,19.965214,18.515951,21.502,18.332,par+diag,2900,0,M6V,,,,,,,,
217.95885,47.08604,1.49504722633455E+018,7.6243,1.017,5.376,1.144,-14.371,1.225,15.344,1.11,20.715645,19.174397,,18.940224,par,2700,1,M8V,,,,,,,,
132.19424,36.943596,,,,,,,,,,,,22.281,20.004,diag,2900,0,,,,,,,,,
198.7723,55.465637,,,,,,,,,,,,22.394,19.862,diag,2400,0,,,,,,,,,
131.54668,36.007683,7.17458069002342E+017,3.7161,0.8529,-15.115,0.77,-26.466,0.619,30.479,1.122,20.461082,18.856106,21.664,18.719,pm+diag,2900,0,,,,,,,,,
197.94496,55.67389,1.56457271381286E+018,5.4392,0.8164,-25.718,0.82,-8.2,1.384,26.993,0.965,20.655005,19.305208,,19.10638,par+pm,2900,0,,,,,,,,,
222.8861,42.953804,1.49027693071185E+018,6.7566,1.2124,49.565,2.065,-21.134,1.515,53.882,1.214,20.848085,19.32364,,18.876385,par+pm,2600,0,,,,,,,,,
134.50513,40.12502,7.20348100955035E+017,5.9619,0.5692,20.796,0.532,-26.504,0.425,33.688,1.033,19.845974,18.387718,,18.25749,par+pm,2900,1,M7V,,,,,,,,
135.29196,41.049767,7.20491965181198E+017,4.7023,0.7737,-36.401,0.729,15.122,0.595,39.417,1.08,20.111034,18.705109,21.59,18.669,all,2900,0,,,,,,,,,
199.0689,55.453568,1.56459240194242E+018,17.9496,0.1335,-9.841,0.153,-129.215,0.155,129.589,0.991,18.323982,16.79478,20.526,16.49,all,2700,1,M7,,,M7.5,,,,,
129.85674,33.25766,7.10292620442128E+017,10.4291,0.4305,-40.338,0.423,-61.568,0.323,73.606,1.084,19.73832,18.225136,,17.980453,par,2600,1,,,,M7.5,,,,,
234.99973,20.89537,1.2171006855159E+018,5.0384,0.6396,-55.357,0.54,64.394,0.535,84.917,1.035,20.165525,18.756266,21.546,18.535,all,2900,0,,,,,,,,,
194.29674,56.43256,1.57653526288414E+018,4.8527,0.9281,18.54,0.814,10.342,1.075,21.229,1.041,20.762014,19.330648,,19.063969,par+pm,2900,0,,,,,,,,,
166.74474,56.602608,8.56187200584493E+017,4.3137,0.3989,-22.23,0.304,2.234,0.372,22.342,1.014,20.02736,18.668789,21.84409,,par+pm,2900,0,,,,,,,,,
193.19727,56.61201,1.5767398794205E+018,3.2879,1.0029,23.401,1.155,-22.691,1.153,32.596,1.023,20.729841,19.29617,,19.064648,pm,2900,0,,,,,,,,,
217.49605,47.550816,1.50708221002796E+018,6.0644,0.4549,-135.569,0.478,63.016,0.531,149.499,1.047,20.279453,18.841349,22.086,18.704,all,2900,0,,,,,,,,,
193.15533,56.646736,1.57674018436236E+018,6.1913,0.326,12.473,0.321,-39.383,0.319,41.311,1.309,19.33081,17.783407,,17.569775,par+pm,2800,0,M7,,,,,,,,
199.54514,55.394016,1.56383535382731E+018,5.8985,0.9224,8.057,0.995,-20.428,1.032,21.96,1.172,20.682865,19.185257,,18.851097,par+pm,2800,0,,,,,,,,,
200.23904,55.224724,1.56379532473287E+018,5.8399,0.9372,9.114,0.894,-21.013,0.868,22.905,1.165,20.683573,19.135246,22.221,18.89,all,2800,0,,,,,,,,,
165.92068,56.518738,8.56104389320933E+017,6.5029,1.007,-3.918,0.859,-15.651,1.179,16.134,1.076,20.67698,19.183245,,18.81841,par,2700,0,,,,,,,,,
235.05774,20.924532,1.21635610998545E+018,3.8638,1.3694,8.339,0.997,-17.824,1.222,19.678,1.039,20.739815,19.380657,,19.189999,pm,2900,0,,,,,,,,,
128.92938,31.658836,7.09714968816851E+017,22.9475,0.1178,-126.304,0.11,-28.568,0.094,129.495,1.108,17.266186,15.798765,19.004,15.616,par+diag,2900,0,M6,,,,,,,,
128.30972,30.424906,7.08086759600204E+017,2.2788,0.8218,-22.675,0.893,-15.507,0.715,27.47,1.184,20.452011,19.023144,,18.748777,pm,2900,0,,,,,,,,,
196.39929,56.142216,1.56483202675841E+018,6.0386,0.428,-42.257,0.4,17.388,0.492,45.694,1.113,19.944862,18.42168,21.39,18.442,all,2900,0,,,,,,,,,
217.72443,47.496994,1.50706867229104E+018,6.8717,0.4457,-70.481,0.429,-120.516,0.458,139.613,1.101,20.076778,18.647358,22.019,18.522,all,2900,0,,,,,,,,,
130.75519,35.05793,7.17305133806565E+017,4.3068,0.8919,-20.097,1.002,-26.179,0.661,33.004,0.968,20.59552,19.213173,21.749,19.02,pm+diag,2900,0,,,,,,,,,
129.1698,32.217567,7.09826908549937E+017,6.2429,1.1863,33.388,1.087,-15.107,0.819,36.647,1.125,20.638704,19.11309,,18.968042,par,2800,0,,,,,,,,,
132.78186,38.123436,7.1973725782236E+017,6.1187,0.9306,-20.266,0.868,-116.774,0.732,118.519,1.163,20.41341,18.924778,,18.816662,par,2900,0,,,,,,,,,
221.54996,44.459263,1.49065392146645E+018,8.7083,0.5769,-51.791,0.601,8.549,0.741,52.492,1.088,20.306501,18.747305,,18.440845,par+pm,2600,1,M7V,,,,,,,,
235.16391,20.806557,1.21635126955659E+018,9.3578,0.4125,-34.931,0.383,-5.604,0.392,35.378,1.01,19.722042,18.229279,21.669,17.934,all,2700,0,,,,,,,,,
134.45169,40.329876,7.20355179060568E+017,7.6443,0.41,25.957,0.378,-20.476,0.295,33.062,1.055,19.663002,18.171406,21.6,18.006,par+diag,2800,0,,,,,,,,,
188.50365,57.329975,1.57775692338138E+018,3.7102,0.4912,-22.451,0.506,3.576,0.62,22.734,1.06,20.436583,18.988544,,18.837835,par+pm,2900,0,,,,,,,,,
131.33409,36.097454,7.17468896612926E+017,16.8885,1.4327,-27.127,1.638,-31.41,1.29,41.503,1.207,20.70943,19.113016,,18.836006,par+pm,2500,1,L0,,L0,,L0,,,L0,
139.37018,45.32194,8.18970823632789E+017,6.4072,0.7117,2.092,0.705,-34.385,0.534,34.448,1.127,20.463373,18.992996,,18.716095,par,2900,0,,,,,,,,,
198.47592,55.76406,1.56465847571997E+018,5.1563,0.6873,-9.321,0.661,-20.85,0.791,22.839,1.176,20.560667,19.12663,21.953,18.882,all,2900,0,,,,,,,,,
223.7244,42.431313,1.48945442729523E+018,3.6494,0.8558,-51.047,0.894,24.022,1.131,56.417,0.936,20.843575,19.383524,,19.154217,pm,2800,0,,,,,,,,,
198.20692,55.84446,1.56466259888713E+018,8.6653,0.6832,-103.082,0.646,-79.439,0.746,130.141,1.196,20.382013,18.852978,,18.5588,par+pm,2700,0,,,,,,,,,
130.79762,35.319893,7.17318435320697E+017,20.7802,0.1495,-112.881,0.133,21.792,0.108,114.965,0.991,17.247087,15.800315,19.08,15.705,par+diag,2900,1,M7V,,M6,,,,,,
133.47722,39.226616,7.1990417743184E+017,4.4684,1.409,116.954,1.439,-170.497,1.121,206.754,1.088,20.60473,19.133846,,18.86266,pm,2700,0,,,,,,,,,
132.28078,37.633976,7.18200239349937E+017,5.1734,0.4411,-25.63,0.493,-15.905,0.367,30.164,1.01,19.68548,18.23835,21.294,18.007,par+diag,2900,0,,,,,,,,,
195.00269,56.528744,1.57685717927193E+018,7.1892,0.4009,-7.975,0.355,-8.719,0.458,11.816,1.073,19.991562,18.522196,21.991,18.231,all,2800,0,,,,,,,,,
222.10297,44.128803,1.49058472524878E+018,12.9568,0.1824,24.426,0.167,-1.725,0.197,24.487,1.555,18.084621,16.52879,,16.386105,par+pm,2900,0,,,,,,,,,
192.07458,57.01273,,,,,,,,,,,,22.527,20.15,diag,2900,0,,,,,,,,,
131.4944,36.529305,7.18044349217129E+017,6.2921,0.4489,-23.076,0.421,-38.112,0.369,44.553,1.131,19.520195,18.089592,21.047,17.966,par+diag,2900,1,M7V,,,,,,,,
130.39363,34.77035,7.17273763364699E+017,4.7705,1.4561,21.206,1.902,-72.876,1.814,75.899,1.033,20.806778,19.449923,,19.107367,pm,2900,0,,,,,,,,,
134.3113,40.35881,7.20401805226946E+017,5.1287,0.7318,-11.784,0.769,-53.726,0.641,55.004,1.098,20.520306,19.08071,21.939,18.967,par+diag,2900,0,,,,,,,,,
197.38904,56.10137,,,,,,,,,,,,22.424,20.073,diag,2800,0,,,,,,,,,
130.17035,34.427788,7.11255964428265E+017,,,,,,,,,20.876585,19.569181,22.011,19.364,diag,2900,0,,,,,,,,,
139.53404,45.637035,8.18984773686512E+017,19.0399,0.1642,12.959,0.158,-289.872,0.122,290.161,1.001,18.19633,16.671589,20.433,16.385,all,2800,1,M8V,,,,,,,,
213.00737,50.639927,1.51163112585648E+018,7.065,0.4564,-66.394,0.439,58.376,0.527,88.408,1.057,20.179056,18.712145,22.012,18.606,all,2800,1,M7V,,,,,,,,
199.51326,55.65065,1.56386586527413E+018,11.2952,0.1456,-93.425,0.153,-13.821,0.152,94.442,1.165,18.426144,16.976501,20.072,16.762,all,2900,0,,,,,,,,,
132.53796,38.147163,7.1825168017472E+017,4.8966,0.829,-11.934,0.8,-29.024,0.661,31.381,1.231,20.389515,18.90539,,18.744736,par,2900,0,,,,,,,,,
132.29355,37.80573,7.18214086326203E+017,3.6798,1.8344,-23.819,1.825,-20.703,1.677,31.559,1.25,20.782286,19.29677,,19.137676,pm,2900,0,,,,,,,,,
164.98691,56.60694,8.56844910401933E+017,4.9322,0.6921,11.196,0.488,-17.168,0.588,20.496,1.086,20.488228,18.977737,,18.598557,par+pm,2600,0,M8,,,,,,,,
193.48723,56.87292,1.57712223029325E+018,11.6433,0.2333,-115.49,0.239,24.321,0.215,118.024,0.994,19.273647,17.775187,21.322,17.53,all,2800,1,,,,M7.5,,,,,
129.6322,33.579823,7.11062897056755E+017,5.3167,0.481,-28.803,0.458,-15.517,0.349,32.717,1.099,19.88463,18.480055,21.35845,,par,2900,0,,,,,,,,,
199.73586,55.62817,1.56386792685838E+018,5.3079,0.3469,38.592,0.345,-17.449,0.368,42.353,1.026,19.860655,18.465008,21.566,18.179,all,2900,0,M6V,,,,,,,,
201.54048,55.15944,1.56509787234942E+018,2.9686,0.9804,21.674,0.877,-20.354,1.149,29.733,1.085,20.75716,19.344866,,18.96624,pm,2900,0,,,,,,,,,
217.9883,47.614758,1.50716185160695E+018,7.8141,0.4561,-81.291,0.495,16.781,0.532,83.005,1.065,20.291878,18.765985,,18.610199,par+pm,2700,1,M9V,,,,,,,,
162.82701,56.217426,8.51053031037729E+017,63.923,0.1296,-227.028,0.111,-316.001,0.12,389.1,1.131,18.065287,16.485891,20.2,16.138,all,2000,1,,,L2,,L2,,,,
132.30792,37.928246,7.18241436676246E+017,4.1351,1.1505,22.175,1.111,-44.552,0.974,49.766,1.142,20.680471,19.274734,,19.055859,pm,2900,0,,,,,,,,,
132.9619,38.836864,7.19839645546576E+017,7.1365,0.6449,-71.373,0.588,-67.554,0.464,98.273,1.118,20.03861,18.525581,21.753,18.419065,par+diag,2900,0,,,,,,,,,
164.21692,56.526623,8.56898442873385E+017,7.5487,1.3137,-2.06,0.99,-21.554,1.351,21.653,1.679,20.849585,19.153807,,18.863693,par,2900,0,,,,,,,,,
127.93669,30.366571,7.08071091558769E+017,5.6445,1.4545,33.201,1.782,-39.788,1.299,51.82,1.066,20.857403,19.443018,,19.020403,pm,2800,0,,,,,,,,,
131.59966,36.98788,7.18072180606636E+017,4.8838,1.1015,33.038,1.253,-36.968,1.161,49.579,1.003,20.676,19.181442,,18.893589,pm,2600,1,M8V,,,,,,,,
129.1219,32.825222,7.10633640847523E+017,3.0046,1.2409,14.315,1.504,-35.01,1.001,37.823,1.159,20.680302,19.159956,21.615,18.864,pm+diag,2900,0,,,,,,,,,
133.23,39.27404,7.19949287472413E+017,5.1894,1.1484,-38.607,0.942,-77.915,0.798,86.955,1.178,20.424013,19.041435,,18.698647,pm,2900,0,,,,,,,,,
196.34492,56.458225,,,,,,,,,,,,22.609,20.389,diag,2900,0,,,,,,,,,
130.88315,35.93165,7.17624748093552E+017,1.6948,1.0105,-69.499,1.146,-63.329,1.104,94.025,1.074,20.579712,19.15277,,18.929573,pm,2700,0,,,,,,,,,
127.98199,30.582464,7.08083735941371E+017,14.0614,0.4561,46.009,0.484,-42.861,0.399,62.88,1.078,19.880621,18.329056,,17.923359,par,2500,1,,,,M8.5,,,,,
195.29965,56.685074,1.57687979227577E+018,5.2586,0.5735,-16.061,0.573,-6.294,0.601,17.25,0.96,20.435753,19.020792,21.919,18.85,all,2900,0,,,,,,,,,
223.73802,42.841988,1.48953929584824E+018,12.9454,0.2708,19.544,0.257,-218.728,0.286,219.599,1.097,19.552824,18.007172,22.216,17.575,all,2600,1,M8V,,,,,,,,
200.58537,55.540203,1.56530670654291E+018,2.3591,1.284,-13.663,2.027,-7.464,1.826,15.569,1.14,20.882723,19.52061,21.929,19.428,diag,2600,0,,,,,,,,,
201.90639,55.190907,1.56510762621858E+018,8.1764,0.4926,-82.691,0.503,26.892,0.538,86.954,1.003,20.087528,18.640274,22.061,18.329,all,2800,1,M7V,,,,,,,,
134.36794,40.76607,7.20428919355891E+017,3.6201,0.8658,25.971,0.737,-35.994,0.616,44.386,1.147,20.297377,18.829016,,18.599556,pm,2800,0,,,,,,,,,
127.6772,29.993477,7.07959181891741E+017,2.4641,1.3852,12.419,1.563,-56.475,1.006,57.824,1.137,20.770609,19.095167,,19.148212,pm,2900,0,,,,,,,,,
129.2284,33.188217,7.11030117868734E+017,5.0844,0.7573,-12.626,0.8,-29.947,0.626,32.5,1.09,20.33851,18.817741,,18.48238,par,2700,1,M7V,,,,,,,,
129.1023,32.955128,7.1064783141709E+017,6.5244,0.3582,-33.026,0.378,3.573,0.254,33.219,1.055,19.488222,18.028206,21.242,17.784,par+diag,2800,1,M7V,,,,,,,,
223.40236,43.250427,1.4903134207545E+018,,,,,,,,,19.638315,17.700245,20.781,17.408,diag,2900,1,M7V,,,,,,,,
195.83948,56.652027,1.5768703433467E+018,5.7225,0.9581,-92.594,1.097,14.956,1.641,93.794,1.03,20.745779,19.289692,,19.029156,par+pm,2800,0,,,,,,,,,
221.84569,44.78243,1.49068845300313E+018,8.4299,0.1361,-23.995,0.13,8.558,0.15,25.476,1.037,18.3433,16.892948,20.023,16.739,all,2900,0,,,,,,,,,
199.25879,55.9466,1.56462972091395E+018,4.4722,0.3213,1.25,0.291,-24.843,0.344,24.874,1.077,19.794115,18.397326,21.294,18.11,par+diag,2900,1,M7V,,,,,,,,
191.76727,57.320187,,,,,,,,,,,,22.454,20.187,diag,2400,0,,,,,,,,,
222.03748,44.63488,1.49068281800627E+018,3.094,0.3766,24.801,0.427,-18.311,0.422,30.828,1.05,20.022789,18.680613,21.179,18.675,all,2900,0,,,,,,,,,
131.58269,37.225895,7.18101699917226E+017,17.7884,0.1436,-101.6,0.136,-53.225,0.113,114.697,0.978,17.65433,16.175037,19.773,15.916,par+diag,2800,1,M8,,,M7,,,,,
163.3572,56.54036,8.5108257611959E+017,3.2177,1.5695,-14.859,0.899,-16.066,0.943,21.883,1.078,20.789274,19.372631,,19.279602,pm,2900,0,,,,,,,,,
139.47504,45.987675,8.19062735932579E+017,14.2872,0.2264,-35.407,0.21,-19.956,0.171,40.643,1.027,18.74014,17.235868,20.862,16.942,all,2800,1,M8V,,,,,,,,
223.37129,43.4037,1.49031688679296E+018,4.3738,0.6543,-23.873,0.73,-9.116,0.808,25.554,0.993,20.634336,19.251959,21.918,18.878,all,2900,0,,,,,,,,,
221.80096,44.897163,1.49369221569133E+018,6.5849,0.2207,4.499,0.195,-13.476,0.241,14.207,1.014,19.167475,17.704084,21.105,17.536,all,2900,1,M7V,,,,,,,,
213.18277,50.888504,1.5116401624662E+018,10.0202,0.3262,-91.177,0.291,-72.421,0.366,116.439,1.087,19.711514,18.187834,21.808,18.029,all,2600,0,,,,,,,,,
212.91171,51.039963,1.51165754849515E+018,3.6671,0.8862,37.409,1.172,-31.412,1.046,48.848,1.096,20.780901,19.40389,,19.266209,pm,2900,0,,,,,,,,,
212.96797,51.022602,1.51165442175904E+018,4.4274,0.9648,-41.155,0.955,14.644,1.446,43.682,1.087,20.80622,19.334042,,19.342117,pm,2900,0,,,,,,,,,
192.06474,57.343784,,,,,,,,,,,,22.29,20.048,diag,2500,0,,,,,,,,,
191.80415,57.39123,1.57757625987828E+018,4.283,0.8511,3.886,0.945,-13.805,1.113,14.342,0.952,20.823263,19.358347,,19.13368,par,2800,0,,,,,,,,,
165.78253,57.036564,8.56927408132785E+017,5.7945,0.4229,10.032,0.332,-34.42,0.433,35.852,1.234,19.920935,18.482038,,18.255548,par+pm,2900,0,,,,,,,,,
127.45533,29.862907,7.07962480426309E+017,3.8757,1.1614,-32.364,1.314,-26.542,0.915,41.856,1.087,20.657942,19.345428,,,pm,2900,0,,,,,,,,,
134.3958,41.077538,7.2052965781236E+017,11.3906,0.7711,4.987,0.726,-60.592,0.78,60.797,1.163,20.06288,18.605455,,,par+pm,2600,0,M9,,,,,,,,
196.3123,56.68576,1.56495225148212E+018,5.6554,0.4256,-87.772,0.436,-19.117,0.566,89.83,1.138,20.028831,18.640938,21.916,18.43,all,2900,0,,,,,,,,,
128.9597,33.037327,7.106514391918E+017,,,,,,,,,20.995237,19.807756,22.103,19.601,diag,2900,0,,,,,,,,,
134.32545,41.04985,9.12682749423309E+017,2.3522,1.2094,-29.234,1.37,-29.159,1.205,41.29,1.104,20.660015,19.219633,21.33,19.068,pm+diag,2900,0,,,,,,,,,
127.567955,30.21812,7.07977358193211E+017,3.6265,1.173,-26.372,1.29,8.1,0.856,27.587,1.088,20.732435,19.306704,,18.905594,pm,2900,0,,,,,,,,,
200.8443,55.693916,1.56531189486322E+018,5.4146,0.3498,-34.275,0.297,-18.357,0.378,38.881,1.054,19.809359,18.397242,21.35,18.206,all,2900,0,,,,,,,,,
223.61526,43.34397,1.58564117766657E+018,3.2725,1.004,19.968,1.031,-47.769,1.429,51.775,1.071,20.795849,19.332546,22.252,19.12,pm+diag,2900,0,,,,,,,,,
134.33557,41.11929,9.12683574058727E+017,4.1209,0.9017,-32.007,0.872,-62.633,0.974,70.337,1.105,20.184057,18.69039,22.115,18.532,pm+diag,2900,0,,,,,,,,,
203.82953,54.86593,1.56207153531218E+018,6.0311,0.7859,-1.423,0.836,34.786,1.227,34.815,1.112,20.712006,19.251532,,19.025042,par,2700,0,,,,,,,,,
222.16917,44.746414,1.4906736826115E+018,6.5448,0.5551,-38.716,0.593,26.559,0.605,46.95,1.112,20.32381,18.877022,22.089,18.619,all,2900,0,,,,,,,,,
194.00327,57.160954,1.57714144168332E+018,7.5743,0.3583,-61.558,0.376,32.382,0.366,69.555,1.115,19.678555,18.216997,21.733,18.002,all,2900,1,M7V,,,,,,,,
193.98007,57.175274,1.57714150610737E+018,5.7442,0.5116,-50.98,0.598,20.068,0.54,54.788,1.171,20.22081,18.835869,21.826,18.593,all,2900,1,M7V,,,,,,,,
